ReviewID,DestinationID_x,UserID,Rating,Name_x,State,Type,Popularity,BestTimeToVisit,DestinationID_y,ExperienceRating,Preferences,NumberOfAdults,NumberOfChildren,EstimatedBudget,No_of_Days,Age_Range,Health_Issue,Purpose,Interest,Seasonality,Difficulties,Cuisine_Type,Distance_km,Image_URL,TotalTravelers,BudgetPerDay,BudgetPerPerson,BudgetPerPersonDay,HasKids,Solo,Couple,Family,Group,LargeFamily,AvgRating,RatingGap,HighRating,VeryHighRating,PopRating,PopExpRating,QualityScore,ValuePerRupee,PopPerRupee,RatingPerDay,PopPerDay,DistPerDay,DistPerPerson,NearDest,FarDest,DestRatingMean,DestRatingStd,DestRatingMin,DestRatingMax,DestReviewCount,DestExpMean,DestExpStd,DestPopMean,DestPopStd,DestBudgetMean,DestBudgetStd,DestDaysMean,DestDaysStd,DestDistMean,DestAdultsMean,DestChildrenMean,DestReliability,DestConsistency,DestPopular,DestPremium,DestFamilyFriendly,UserRatingMean,UserRatingStd,UserRatingMin,UserRatingMax,UserReviewCount,UserExpMean,UserExpStd,UserBudgetMean,UserBudgetStd,UserDaysMean,UserDaysStd,UserDistMean,UserPopMean,UserExperience,UserGenerous,UserCritical,UserBigSpender,UserLongTrips,BudgetDiff,BudgetMatch,WithinBudget,DaysDiff,DaysMatch,AboveUserAvg,BelowUserAvg,RatingVsUser,PopVsUserPref,DistVsUserPref,UserTypeRating,UserTypeCount,TypeFamiliar,TypeExpert,TypeNovice,DistCat,BudgetCat,DurationCat,PopCat,RatingCat,Type_Enc,BestTimeToVisit_Enc,Preferences_Enc,Age_Range_Enc,Health_Issue_Enc,Purpose_Enc,Interest_Enc,Seasonality_Enc,Difficulties_Enc,Cuisine_Type_Enc,State_Enc,Name_x_Enc,DistCat_Enc,BudgetCat_Enc,DurationCat_Enc,PopCat_Enc,RatingCat_Enc,Target,RatingScore
238,613,874,0.0,Jaipur,Rajasthan,City,-0.6214029381611527,Oct-Mar,315,-0.5,"Beaches, Historical",0.0,-0.5,0.10606060606060606,0.0,46-60,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Rajasthani Cuisine,-0.2708333333333333,https://t4.ftcdn.net/jpg/05/84/76/73/360_F_584767353_EXYOkE8NcX37UwV4WfBw7AjBaEtU6mMy.jpg,0.0,0.061680801850423995,0.7575757575757576,0.38478260869565223,0,0,1,0,0,0,-0.3333333333333333,0.0,0,0,-0.1161850157554499,-0.504349435708748,-0.2299362914710966,-0.22112171262975316,-0.1355677126877721,-0.18749999999999997,-0.10892658141813193,-0.18363522798251095,0.043478260869565216,0,0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,-0.5,0.0,-0.6214029381611527,0.0,0.14388489208633093,0.0,0.0,0.0,-0.30597014925373134,0.5,-0.8571428571428571,-0.42857142857142866,0.0,0,1,0,0.0,-0.408248290463863,0.5,-0.5,-0.5,-0.5,0.0,0.1274658573596358,-0.3826841261161515,0.0,-0.5,-0.27906976744186046,-0.9920665867842853,-0.5849625007211561,0,0,1,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,Medium,Moderate,Week,High,Fair,2,3,0,3,1,1,3,0,4,13,13,15,1,3,0,0,1,0,2.5
199,855,503,0.0,Kerala Backwaters,Kerala,Nature,0.42409997655974957,Apr-Jun,139,0.5,"Nature, Adventure",-1.0,0.5,-0.3333333333333333,-0.5,36-45,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Kerala Cuisine,0.0,https://www.backpackadventures.org/wp-content/uploads/2020/08/india0898.jpg,1.0,0.04626060138781804,-0.9595959595959596,-0.23840579710144924,1,0,0,1,0,0,0.3333333333333333,0.0,0,0,0.030585973462356645,0.5035241828277974,0.5248675095564791,0.18837130575404903,0.038931664112912524,0.625,0.5509244176766291,0.4518009577347492,-0.18115942028985504,0,0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.5,0.0,0.42409997655974957,0.0,-0.41247002398081534,0.0,-0.5,0.0,0.08208955223880597,-0.5,0.8571428571428571,-0.42857142857142866,0.0,0,0,1,-0.25,0.09175170953613696,0.0,-0.5,0.0,0.75,1.0,-0.10015174506828527,0.5887448094094637,0.0,0.5,-0.20155038759689922,-0.460133345135036,0.0,0,1,0,0,0.65625,-0.6794386339328273,1,0.6666666666666665,-0.5142857142857138,1,0,0.8275862068965516,3.087988789479008,0.7613293051359518,0.0,0.0,0,0,0,Medium,Economy,Weekend,VeryHigh,Fair,4,0,2,2,2,0,4,2,2,5,7,16,1,1,1,1,1,0,3.5
423,153,148,0.5,Kolkata,West Bengal,City,0.5874761894161635,Oct-Mar,368,1.0,"Beaches, Historical",0.0,0.0,0.7272727272727273,1.0,36-45,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Bengali Cuisine,0.6770833333333334,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7RyEWQTvFgkgjKGGCyk4MsFgdUZhpvExLEydL8FmtvfqAtgLceIK1K2mg&s=10,1.0,-0.053970701619121104,0.45454545454545453,-0.33260869565217394,1,0,0,1,0,0,1.0,0.0,1,0,0.4887501554671001,0.9961469496081204,1.4683105414205238,0.7280569447247407,0.17666256095064306,0.0,-0.4139738921509747,0.014574224443056491,0.2898550724637682,0,1,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.5874761894161635,0.0,0.9304556354916067,0.0,1.0,0.0,1.0522388059701493,0.5,0.0,0.0,0.0,0,1,1,0.5,-0.408248290463863,1.0,0.0,-0.5,1.0,0.0,0.8740515933232169,-0.3826841261161515,1.0,-0.5,1.1317829457364341,0.9224207159831519,-0.5849625007211561,1,0,1,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,0.5,0.0,0,0,0,Far,Moderate,Week,VeryHigh,Good,2,3,0,2,1,1,3,0,4,0,18,19,0,3,0,1,2,1,4.5
555,639,627,1.0,Kerala Backwaters,Kerala,Nature,0.596999602055179,Sep-Mar,499,0.0,"City, Historical",0.0,-0.5,-0.42424242424242425,-0.5,26-35,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Kerala Cuisine,0.0,https://www.backpackadventures.org/wp-content/uploads/2020/08/india0898.jpg,0.0,-0.04626060138781804,-0.30303030303030304,0.232608695652174,0,0,1,0,0,0,0.6666666666666666,0.5,1,1,0.9262072816477943,0.07699662158842412,0.8955610227088954,0.5027915393421328,0.16894251434038687,0.8749999999999998,0.5881047591983455,0.4518009577347492,0.32608695652173914,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.596999602055179,0.0,-0.5275779376498801,0.0,-0.5,0.0,0.08208955223880597,0.5,-0.8571428571428571,0.42857142857142866,0.0,0,0,0,0.75,0.09175170953613696,1.0,0.5,0.0,-0.25,1.0,-0.2549317147192716,0.4415586070570978,-0.25,0.0,1.3643410852713178,-0.1880911973384012,0.0,1,0,0,0,0.5,-0.6019084996377002,1,0.16666666666666652,-0.1587301587301586,1,0,0.8275862068965516,3.092871312289672,-2.9003021148036257,0.75,1.0,1,0,0,Medium,Economy,Weekend,VeryHigh,Excellent,4,4,1,1,0,2,1,1,1,5,7,16,1,1,1,1,0,0,4.0
763,362,315,-1.0,Kovalam Beach,Kerala,Beach,0.4192104033864025,Nov-Mar,496,-0.5,"City, Historical",0.0,-0.5,-0.9848484848484849,1.0,26-35,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,0.2604166666666667,https://eastindiantraveller.com/wp-content/uploads/2021/01/kovalambeach.jpg,0.0,-0.9252120277563608,-1.4242424242424243,-1.0065217391304349,0,0,1,0,0,0,-1.0,0.0,0,0,-0.8248104834166525,-0.40135364998487577,-0.6040984390276062,0.839643985719971,3.43914327920873,-0.7499999999999999,-0.43206583241134255,-0.21861336664584638,0.5978260869565217,0,0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,-0.5,0.0,0.4192104033864025,0.0,-1.2374100719424461,0.0,1.0,0.0,0.4552238805970149,0.5,-0.8571428571428571,-1.2857142857142856,0.0,0,0,0,-1.0,-0.408248290463863,-0.5,-1.5,0.0,-0.75,1.0,-0.8922610015174506,0.5593075689389906,0.0,1.5,-0.7403100775193798,0.6790352846407742,0.0,0,1,0,0,0.625,-1.455049700742892,1,1.6666666666666665,-1.314285714285714,0,0,0.0,-0.06345988393625042,2.9274924471299095,-1.0,0.0,0,0,0,Far,Budget,Week,VeryHigh,Poor,1,2,1,1,2,3,2,3,0,14,7,21,0,0,0,1,3,0,1.5
253,969,117,1.0,Kodaikanal,Tamil Nadu,Nature,0.9326708835765062,Sep-Mar,366,-0.5,"City, Historical",0.0,0.0,0.5303030303030303,-1.0,46-60,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",South Indian Cuisine,-0.10416666666666667,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR1MrvitA-PthZ_UMPeUYOYvzHFu6Olty-pnoL9EqaCl31ZwvMHSvu9OQ&s=10,1.0,2.0046260601387815,0.19191919191919177,1.6021739130434782,1,0,0,1,0,0,0.3333333333333333,1.0,1,1,1.0047449329975369,-0.3505333659428806,0.36192721898115215,-0.6315370125864918,-0.7545532588831148,1.4999999999999998,1.6974335992549716,1.093066833229232,-0.2536231884057971,0,0,0.16666666666666674,1.5275252316519468,0.0,0.3333333333333333,2.0,0.33333333333333326,2.160246899469287,0.9326708835765062,0.0,-0.2973621103117506,1.7097543578850618,0.3333333333333335,1.6329931618554518,1.0771144278606963,0.16666666666666674,-0.5714285714285715,1.142857142857143,-1.032412722174298,1,0,0,0.5,0.591751709536137,0.5,0.5,0.0,-0.75,1.0,0.8012139605462821,0.14718620235236587,-0.5,0.5,-0.18604651162790697,0.6290322424511415,0.0,1,0,1,0,0.1875,0.0026530743722117892,1,0.6666666666666665,-0.714285714285714,1,0,1.6551724137931032,2.3083151749631456,0.3625377643504532,1.0,0.0,0,0,0,Medium,Moderate,Weekend,VeryHigh,Excellent,4,4,1,3,0,2,1,1,1,15,14,18,1,3,1,1,0,0,3.5
953,429,78,-0.5,Coorg,Karnataka,Nature,-0.3209683627513594,Sep-Mar,61,0.0,"City, Historical",-1.0,-0.5,-0.9696969696969697,1.0,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Coorgi Cuisine,-0.3854166666666667,https://images.unsplash.com/photo-1710612198146-77512950a4b7,-1.0,-0.9175019275250579,-0.15151515151515152,-0.55,0,1,0,0,0,0,-0.3333333333333333,0.0,0,0,-0.4667278780968775,-0.05928862677864096,-0.2076669190496486,2.1391534463667368,2.9664415192497886,-0.49999999999999994,-0.5116498663075066,-0.5800541328336457,1.0434782608695652,0,0,0.0,1.4142135623730951,0.0,0.0,1.0,0.5,2.0,-0.3209683627513594,0.0,-0.34532374100719426,2.2195121951219514,0.75,0.5,-0.4701492537313433,0.0,-0.8571428571428571,0.32352321521291494,-1.0273550292155575,1,0,0,-0.5,-0.408248290463863,0.0,-1.0,-0.5,0.0,0.0,-1.1654021244309558,-0.3826841261161515,1.0,-0.5,-0.4496124031007752,-0.516271971083479,-0.5849625007211561,0,1,0,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-0.5,0.0,0,0,0,Medium,Budget,Week,High,Poor,4,4,1,0,0,2,1,1,1,1,6,8,1,0,0,0,3,0,2.5
162,405,399,0.0,Kerala Backwaters,Kerala,Nature,-0.2391352575518918,Apr-Jun,953,-0.5,"City, Historical",-1.0,0.0,0.16666666666666666,0.0,46-60,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Kerala Cuisine,0.0,https://www.backpackadventures.org/wp-content/uploads/2020/08/india0898.jpg,0.0,0.10794140323824203,0.8787878787878788,0.45,1,0,0,1,0,0,-0.3333333333333333,0.0,0,0,-0.06252107580938548,-0.466514095194431,-0.2016011328677328,-0.25289580036833936,-0.11901642763124302,-0.18749999999999997,-0.04727443984882103,0.04372267332916927,0.32608695652173914,0,0,0.5,1.4142135623730951,0.3333333333333333,0.3333333333333333,1.0,-0.75,1.0,-0.2391352575518918,0.0,0.7577937649880095,1.3658536585365855,-0.5,1.0,0.007462686567164179,0.0,0.0,1.0027928583791246,-1.0273550292155575,1,1,1,0.0,0.591751709536137,0.0,0.5,1.0,-0.25,0.8164965809277259,-0.3414264036418816,0.7565915921952288,-0.625,0.38975652100260916,-0.5852713178294574,-0.5596691892491039,0.7369655941662062,0,0,0,0,1.484375,-1.8381730415144881,0,0.9166666666666665,-1.047619047619047,0,0,0.0,0.4753510155090308,1.6586102719033233,0.0,0.0,0,0,0,Medium,Moderate,Week,High,Fair,4,0,1,3,2,0,4,2,2,5,7,16,1,3,0,0,1,0,2.5
414,323,360,1.0,Mumbai,Maharashtra,City,-0.3782717186641674,Oct-Mar,555,-0.5,"City, Historical",0.0,0.5,0.5,1.0,26-35,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,-1.421875,https://t4.ftcdn.net/jpg/01/46/43/87/360_F_146438747_3XYwVkfnYZuukBZYmDM8xeoqENzyhAqa.jpg,2.0,-0.1696222050886662,-0.5454545454545454,-0.691304347826087,1,0,0,1,1,0,0.3333333333333333,1.0,1,1,0.6980211865761116,-0.4802852708683717,0.19997366113571452,0.44867605689964457,0.15473848757176384,-0.24999999999999992,-0.5178111241386725,-1.1601082656672914,-1.1766304347826086,1,0,1.0,0.0,1.0,0.3333333333333333,0.0,-0.5,0.0,-0.3782717186641674,0.0,0.6426858513189448,0.0,1.0,0.0,-1.955223880597015,0.5,0.8571428571428571,0.42857142857142866,0.0,0,1,1,1.0,-0.408248290463863,1.5,0.5,-0.5,-0.5,0.0,0.6009104704097117,-0.3826841261161515,1.0,-0.5,-1.9922480620155039,-0.6070226051198977,-0.5849625007211561,1,0,1,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,VeryNear,Moderate,Week,High,Excellent,2,3,1,1,1,1,3,0,4,16,10,25,3,3,0,0,0,0,3.5
85,867,757,-1.0,Calangute Beach,Goa,Beach,-0.978812217357367,Nov-Mar,36,1.0,"Beaches, Historical",-1.0,-0.5,-1.1363636363636365,-1.0,26-35,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,-0.8489583333333334,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQawETYRiYBsH6-h7nyRef7D05VLNnIS00HBpFyaZdOJDehCXzhEkUfAY5Vf_tWlUzd5qaIpJnkr2vAOF1xcvRS_dDd2Lq-Y2B30QDq-g&s=10,-1.0,-0.5397070161912105,-0.8181818181818182,0.5152173913043478,0,1,0,0,0,0,0.0,1.5,0,0,-0.8902300883762457,0.6085843971092205,-0.3519818168873971,0.8797569743130284,0.7090287358723214,1.1249999999999998,1.0808655098036473,-0.1574016239850094,0.07608695652173914,0,0,0.0,1.7320508075688772,-0.3333333333333333,0.0,2.0,0.6666666666666665,1.632993161855452,-0.9788122173573661,0.0,-1.0519584332533973,0.7088573081540591,-0.5,1.224744871391589,0.29850746268656714,-0.16666666666666674,-0.5714285714285715,0.857142857142857,-1.039957997045961,1,0,0,-1.0,-0.408248290463863,-0.5,-1.5,-0.5,1.0,0.0,-1.3657056145675264,-0.3826841261161515,-1.0,-0.5,-1.1395348837209303,-1.5580913541104557,-0.5849625007211561,0,1,0,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-1.0,0.0,0,0,0,Near,Budget,Weekend,High,Poor,1,2,0,1,2,3,2,3,0,14,3,6,2,0,1,0,3,0,3.0
676,14,953,0.5,Spiti Valley,Himachal Pradesh,Nature,0.053154240582139974,Sep-Mar,421,-1.0,"Nature, Adventure",-1.0,0.0,0.12121212121212122,-0.5,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Himachali Cuisine,0.625,https://storage.googleapis.com/stateless-www-justwravel-com/2021/05/1550217293_shutterstock_1129297934.jpg.jpg,0.0,0.5088666152659983,0.7878787878787878,1.0152173913043478,1,0,0,1,0,0,-0.3333333333333333,1.0,1,0,0.3887370933168897,-0.8714240101659159,-0.39653922175117506,-0.4611629300834423,-0.3577371085258495,0.12500000000000003,0.4711562336209813,1.1513637310014575,0.9782608695652174,0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.449489742783178,0.053154240582139974,0.0,0.04156674660271792,1.7178536659242105,0.16666666666666652,1.0801234497346432,1.2164179104477613,-0.5,0.0,0.857142857142857,-1.0,1,1,1,0.5,-0.408248290463863,1.0,0.0,-0.5,-1.0,0.0,0.14567526555386948,-0.3826841261161515,-0.5,-0.5,1.054263565891473,0.07622148621998813,-0.5849625007211561,1,0,1,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,0.5,0.0,0,0,0,Far,Moderate,Weekend,VeryHigh,Good,4,4,2,0,0,2,1,1,1,3,5,33,0,3,1,1,2,0,2.5
961,769,781,-0.5,Valley of Flowers,Uttarakhand,Nature,-0.9461591682129972,Sep-Mar,284,0.5,"Beaches, Historical",-1.0,-0.5,-0.9696969696969697,0.5,26-35,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",North Indian Cuisine,0.5208333333333334,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKohlQ-J1CgxwCnc1mL62LM__eo7IDPvD9Hm4v1DnS8PQfNYx8O_lBtpoE&s=10,-1.0,-0.8542791056283732,-0.15151515151515152,-0.3717391304347826,0,1,0,0,0,0,0.0,0.5,0,0,-0.5252387132018356,0.2322785402314676,-0.06209575360026941,2.270340578872331,2.1065717423781187,-0.225,-0.4118435454873325,0.14865708931917554,2.9347826086956523,0,0,-0.5,0.0,0.0,-0.6666666666666666,0.0,0.5,0.0,-0.9461591682129972,0.0,-1.2182254196642686,0.0,0.5,0.0,0.8283582089552238,-0.5,-0.8571428571428571,-0.8571428571428572,0.0,0,0,0,-0.5,-0.408248290463863,0.0,-1.0,0.0,0.0,2.0,-1.047040971168437,0.0,0.75,0.0,1.751937984496124,-0.21003584560061028,0.0,0,1,0,1,0.03125,-0.491877093915518,1,0.16666666666666652,-0.021978021978021456,0,0,0.0,-3.562050622508894,-1.9939577039274925,-0.5,1.0,1,0,0,Far,Budget,Week,High,Poor,4,4,0,1,0,2,1,1,1,10,17,37,0,0,0,0,3,0,3.0
96,671,700,0.5,Konark Sun Temple,Odisha,Historical,0.9302434175362104,Nov-Feb,535,0.5,"Beaches, Historical",-1.0,0.5,0.7727272727272727,-0.5,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Odia Cuisine,0.3125,https://cdn.britannica.com/19/251919-050-D3E64798/konark-sun-temple-orissa-india-unesco-heritage-site.jpg,1.0,1.171935235158057,0.5151515151515151,0.8195652173913043,1,0,0,1,0,0,0.6666666666666666,-0.5,1,0,0.5529084782981811,0.6037163278080425,1.0764517216551193,-0.3305657926182168,-0.5511453478392067,0.8749999999999998,0.6597655209500368,0.8015823443681033,0.03623188405797093,0,0,0.5,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.9302434175362104,0.0,0.988009592326139,0.0,-0.5,0.0,0.5298507462686567,-0.5,0.8571428571428571,0.0,0.0,0,1,1,0.75,0.09175170953613696,1.0,0.5,0.0,0.25,1.0,0.928679817905918,-0.3826841261161515,-0.5,-0.5,0.27906976744186046,0.20225698629296018,0.0,1,0,1,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,1,-0.8275862068965516,3.470431212550135,0.7250755287009064,0.5,0.0,0,0,0,Far,Moderate,Weekend,VeryHigh,Good,3,1,0,0,2,4,0,3,3,11,11,20,0,3,1,1,2,1,4.0
716,274,745,0.5,Munnar,Kerala,Nature,-0.7407292930741486,Sep-Mar,114,-1.0,"Beaches, Historical",-1.0,0.5,0.3181818181818182,-0.5,36-45,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Kerala Cuisine,0.08333333333333333,https://images.unsplash.com/photo-1491497895121-1334fc14d8c9,1.0,0.7093292212798765,-0.09090909090909091,0.38478260869565223,1,0,0,1,0,0,-0.3333333333333333,1.0,1,0,0.24013993505892214,-0.9107117335966831,-0.43576969990354797,-0.5345297598694445,-0.539240340853506,0.12500000000000003,0.3004394907406555,0.5450759941703102,-0.1231884057971015,0,0,0.5,0.0,0.6666666666666666,0.0,0.0,-1.0,0.0,-0.7407292930741486,0.0,0.41247002398081534,0.0,-0.5,0.0,0.20149253731343283,-0.5,0.8571428571428571,0.0,0.0,0,1,1,0.5,-0.408248290463863,1.0,0.0,0.0,0.0,4.0,0.1911987860394537,0.23549792376378553,-0.75,0.0,-0.6356589147286822,-1.2690228974160664,0.0,1,0,1,0,0.28125,-0.19471809542056742,1,0.16666666666666652,-0.28571428571428514,0,0,0.0,0.24175028416814487,2.066465256797583,0.5,0.0,0,0,0,Medium,Moderate,Weekend,High,Good,4,4,0,2,0,2,1,1,1,5,7,26,1,3,1,0,2,0,2.5
430,256,852,0.0,Hampi Ruins,Karnataka,Historical,-0.09833415512553839,Nov-Feb,874,1.0,"City, Historical",0.0,0.5,2.0757575757575757,1.0,36-45,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",South Indian Cuisine,-0.6875,https://wegobond.com/wp-content/uploads/2018/01/hampi-banner.jpg,2.0,0.6322282189668466,1.0303030303030303,-0.12608695652173907,1,0,0,1,1,0,0.6666666666666666,0.5,0,0,-0.0427549739696884,0.8264499726584832,0.7667089558758673,-0.08927175799798195,-0.4375271078489206,-0.12500000000000003,-0.4877122324051025,-0.7491151363731003,-0.7934782608695652,0,0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,1.0,0.0,-0.09833415512553839,0.0,2.6378896882494005,0.0,1.0,0.0,-0.9029850746268657,0.5,0.8571428571428571,-0.42857142857142866,0.0,0,1,1,-0.5,0.591751709536137,-0.5,-0.5,0.0,0.5,2.0,0.9650986342943854,4.562772272923345,0.5,0.5,-0.2713178294573643,0.010142765968638508,0.0,0,1,1,1,4.875,-3.0462448431647298,0,0.6666666666666665,-0.3809523809523805,1,0,1.6551724137931032,-0.47764898918625875,-1.4682779456193356,0.0,0.0,0,0,0,Near,Luxury,Week,High,Fair,3,1,1,2,2,4,0,3,3,15,6,13,2,2,0,0,1,0,4.0
216,518,336,0.5,Ahmedabad,Gujarat,City,0.43910062153366575,Oct-Mar,986,-0.5,"City, Historical",0.0,0.0,0.7272727272727273,-0.5,26-35,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Gujarati Cuisine,-0.9166666666666666,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjjS0tleUkYu3JCgQn5BM0ooo_ueYok5FwDld1RJJHOQ&s=10,1.0,1.1256746337702388,0.45454545454545453,0.7760869565217392,1,0,0,1,0,0,0.0,0.5,1,0,0.46097758328550215,-0.3993849949960304,0.07481199574359211,-0.5370640567473934,-0.5780335261584045,0.37499999999999994,0.554150156897163,-0.5742244430564231,-0.8188405797101449,0,0,0.75,0.7071067811865476,0.6666666666666666,0.3333333333333333,1.0,0.25,2.9999999999999996,0.43910062153366575,0.0,0.14388489208633093,2.0,0.25,1.4999999999999998,-0.08955223880597014,0.0,0.0,1.3424276799622294,-0.963710722590775,1,1,1,0.5,-0.408248290463863,1.0,0.0,-0.5,-0.5,0.0,0.8740515933232169,-0.3826841261161515,-0.5,-0.5,-1.2403100775193798,0.6874401176157753,-0.5849625007211561,1,0,1,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,0.5,0.0,0,0,0,Near,Moderate,Weekend,VeryHigh,Good,2,3,1,1,1,1,3,0,4,2,4,0,2,3,1,1,2,0,3.0
899,645,579,1.0,Tawang,Arunachal Pradesh,Nature,0.6780936907832332,Apr-Jun,211,0.5,"City, Historical",0.0,0.0,1.0151515151515151,1.0,46-60,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",North East Cuisine,1.6666666666666667,https://s7ap1.scene7.com/is/image/incredibleindia/sela-pass-tawang-arunachal-pradesh-blog-ntr-hero,1.0,0.09252120277563608,0.8383838383838386,-0.19492753623188394,1,0,0,1,0,0,1.0,0.0,1,1,0.9451810205931809,0.5538027658920275,1.4907002733956336,0.5283323133782043,0.030901356106029194,0.0,-0.40423069681721346,0.5683947532792005,0.9782608695652174,0,1,0.33333333333333326,1.1547005383792515,0.3333333333333333,0.3333333333333333,2.0,-0.33333333333333326,2.160246899469287,0.6780936907832332,0.0,0.2653876898481214,2.038398005472206,0.6666666666666665,0.816496580927726,1.31592039800995,0.16666666666666674,-0.28571428571428575,1.4285714285714284,-1.0123296781699866,1,1,1,0.30000000000000004,0.9701565847451589,-0.5,0.5,1.5,0.5,1.0,0.4916540212443095,0.7691360745647999,0.10000000000000009,0.7649110640673515,0.20155038759689922,0.3645957763051332,1.0000000000000002,1,0,1,1,2.125,-1.567120452004907,0,1.4666666666666663,-1.098901098901098,1,0,2.3172413793103446,1.9271053172162411,5.619335347432025,1.0,1.0,1,0,0,Far,Premium,Week,VeryHigh,Excellent,4,0,1,3,2,0,4,2,2,9,1,36,0,4,0,1,0,1,4.5
411,795,259,0.0,Rishikesh,Uttarakhand,Adventure,-0.31786200469435283,Apr-Jun,336,0.0,"Beaches, Historical",-1.0,-0.5,-0.8939393939393939,0.0,18-25,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",North Indian Cuisine,0.20833333333333334,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/31/c5/45/caption.jpg,-1.0,-0.7016191210485736,0.15151515151515152,0.05869565217391305,0,1,0,0,0,0,0.0,-0.5,0,0,-0.0735729843151438,-0.05882744425861099,0.10371833188954549,1.4205394871972015,1.4700667538693364,0.0,-0.0599714916957952,0.21861336664584638,2.282608695652174,0,0,0.0,1.0,0.0,0.0,2.0,0.0,1.414213562373095,-0.31786200469435283,0.0,-0.12470023980815348,2.2452276044614745,0.3333333333333335,1.4719601443879746,1.2014925373134329,-0.16666666666666674,-0.28571428571428575,0.857142857142857,-1.0,1,0,1,0.5,0.591751709536137,0.5,0.5,0.0,0.0,0.0,-1.1471927162367221,-0.14718620235236596,0.25,0.0,-0.2558139534883721,0.40304793855047333,0.0,1,0,0,1,-0.125,-0.22270754898146844,1,0.16666666666666652,-0.07792207792207773,0,1,-1.6551724137931032,-2.5125602314400632,1.6132930513595167,0.0,0.0,0,0,0,Far,Budget,Week,High,Fair,0,0,0,0,2,0,4,2,2,10,17,30,0,0,0,0,1,0,3.0
